customer_id,customer_count
10464756,1
52651463,1
11239554,1
34450161,1
50822588,1
52336594,1
29893514,1
3380408,1
14072477,1
46064453,1
47310419,1
9464258,1
21446611,1
43088964,1
11703203,1
29014565,1
46935119,1
67140,1
2786872,1
31271120,1
2479987,1
36500776,1
23987352,1
4905818,1
32298174,1
24638737,1
43564625,4
51968586,1
18796819,1
51357249,1
12594592,1
13445053,1
46699887,1
30327299,1
34996649,1
25687844,1
3174167,1
26468058,1
12057723,1
4636569,1
27585239,1
23994807,1
40696104,1
51009209,1
9883133,1
12551571,1
14137054,1
12891421,4
12871216,1
33322380,2
52035723,1
29014261,1
24483097,1
4047054,1
17699888,1
14587571,1
51673551,2
52630037,1
14387011,1
48513916,1
2484716,1
14640763,1
4689809,1
13684103,4
51690688,2
50468386,1
15425156,1
47608778,1
11815146,1
25533177,1
44871648,1
17502070,1
15089462,1
53055125,1
2018246,1
51643338,1
9900842,1
5788978,1
51544891,1
15111379,1
11836540,1
28300081,1
44775614,1
15692776,1
22824546,2
39148940,1
15928489,1
15740351,1
43167923,1
2795783,1
14255276,1
27913022,1
45234979,1
42844567,1
30154337,1
15955157,1
42968437,1
43473102,1
46099854,1
50912754,1
13957548,1
38042387,1
3892999,1
14497393,1
43102111,1
11055108,1
9636320,1
33704737,1
16781246,1
18755072,1
18238579,1
50507083,1
12875587,1
53057493,2
37018214,1
51864763,1
15090438,1
11729105,1
39653365,1
26894591,1
25899018,1
43416975,1
35347856,1
3988283,1
46429482,1
33925821,1
26451690,1
33045746,1
23085316,1
31432676,1
16418204,1
8903905,1
45155238,1
51906221,1
50502990,1
49130497,1
48605478,1
7446471,1
35871719,1
45095875,1
17059479,1
6955792,1
46443477,1
30333145,1
8473956,1
34475155,1
14460588,1
49694084,1
17465663,1
41255007,1
23343743,1
48503141,1
34176716,1
35887018,1
5201656,1
14563169,1
37591872,1
16589939,1
47659367,1
40475921,1
43601106,1
24764165,1
44964451,1
16031501,1
11519690,1
14533392,1
22698286,2
32732963,1
42968561,1
24712752,1
51199607,1
16346585,1
38013762,1
50462296,1
43122235,1
47962360,1
50905398,1
50145777,1
50734273,1
5252308,1
16817127,1
35352343,1
15469442,1
31888931,1
44140084,1
21185661,1
36489069,2
38119550,1
12246202,1
41520087,1
42744272,1
10917333,1
27986067,1
32395498,1
42865945,1
43354636,1
49973611,1
49209934,1
27115614,1
21686441,1
12422190,1
20047491,1
11892698,1
13181429,1
7121149,1
52225720,1
53050436,1
36281713,1
28245631,1
10609708,1
23495201,1
26674203,1
42862037,1
39390129,1
46472037,2
13195281,1
30407566,1
43725693,1
38552766,1
13669663,1
43080093,1
37543685,1
21931475,1
44252824,1
21049722,1
19931446,1
40822817,2
17713800,1
41358409,1
24130626,1
42615664,1
18669029,1
42153523,1
16364289,1
10221082,1
38055099,1
15376631,1
11502894,1
20132588,1
15191671,1
41219506,1
35749566,1
13152474,1
41038550,1
31320701,1
12274190,1
52559053,1
45389658,1
21262131,1
42581360,1
21638902,1
32832267,1
43478381,1
10213431,1
14229462,1
22867413,1
37089058,1
50467426,1
10103018,1
37346008,3
29111594,1
29156194,1
14334469,1
21569850,1
21400719,1
10953298,1
22284751,1
37018825,1
37782879,1
35680119,1
52734886,1
47277722,1
15496735,1
12210300,1
11952106,1
10868200,1
52443835,1
34391352,1
17031494,1
15360966,1
40392753,1
45887157,1
10392027,1
10711736,1
46599880,1
48427559,1
24872432,1
50603230,1
44346717,1
42065657,1
46875876,1
28376403,1
16623182,1
37453511,1
17973579,1
14308631,1
18423374,1
13689725,1
17906544,1
30247537,1
48930598,1
25069014,1
12263656,1
47615143,1
53061386,1
23558887,1
52641296,1
11871904,1
32371363,1
42474779,1
29382640,1
50739751,1
11812616,1
35242247,1
34366395,1
35588551,1
41628381,1
28439937,1
22750395,1
29195647,1
42499228,1
14912821,1
11334578,1
13809020,1
14362798,1
17008201,1
21611788,1
42256970,1
51055483,1
47023728,1
26986188,1
52292832,1
46246193,1
50095147,1
27520713,1
22781775,1
43475648,1
51185684,1
33763896,1
29547729,1
49849001,1
51577165,1
47081532,1
19184147,1
23823539,1
14175802,1
47441034,1
36136711,1
1064584,1
50857116,1
35657360,1
1443427,1
8830957,2
46586013,1
23382710,1
4337644,1
52358184,1
4466471,1
586441,2
25128918,1
170491,1
1275275,1
647682,1
42011806,1
32329562,1
11709518,1
52732020,1
26895694,1
18058052,1
43942993,1
38856386,1
30714726,1
4844450,1
47077052,1
33398057,1
46637187,1
33588610,1
16679871,1
48598087,1
51720225,1
13073657,1
25443988,1
30530544,1
37117785,1
39610260,1
2511215,1
35901501,1
40258537,1
27296142,1
11112369,1
43022372,1
1468583,1
50182796,1
50431799,1
2703405,1
15361345,1
14134036,1
45907055,1
27336638,1
24878997,1
39828427,1
39446451,1
606498,1
46810206,1
40304101,1
44525430,1
45238332,1
35227963,1
17620103,1
18531571,1
25004340,1
51200756,1
41313500,1
270890,1
693145,1
6473290,1
1508592,1
32264247,1
48709095,1
39491673,1
30214391,1
37817382,1
17326416,2
7572478,1
12553229,1
22048511,1
28677542,1
41684772,1
14729324,1
19429582,2
48069326,1
6317428,1
5365043,1
51687891,1
2676556,1
45655575,2
19066045,1
49960757,1
2401627,1
19175885,1
44703964,1
23587968,1
19218761,1
1170043,1
22321234,1
834959,1
13021523,1
11160909,1
9914859,1
48115676,1
327257,1
1716099,1
28464142,1
36507924,1
356113,1
40641712,1
16217920,1
41837226,1
13493305,1
3489294,1
19613180,1
52954613,1
6463433,1
13013634,1
26960189,1
3795524,1
1308201,1
48411947,1
25061347,1
23040088,1
39059284,1
28934650,1
17122657,1
1354658,1
31549417,1
1558291,1
24162568,1
21813957,1
515420,1
26866707,1
4016096,1
12993776,2
708872,1
47148353,1
34795884,1
31209641,1
10118771,1
33994049,1
33740385,1
30526352,2
24107122,1
591394,1
1087598,1
41760371,1
45574614,1
7771706,1
1199407,1
20359015,1
44582434,1
47212935,1
44846244,1
42046197,1
32907942,1
1682146,1
11085916,1
37886461,1
14893672,2
44406588,1
26460234,1
2064893,1
4382841,1
37294699,1
36978564,1
6043225,1
27296781,1
43126066,1
1231111,1
25319075,1
27045861,1
25279877,1
35421181,1
1290321,1
12109516,1
42772300,1
42157828,1
32636848,1
26177279,1
1403609,1
36489487,2
10511648,1
28801140,1
10211381,1
47371773,1
19194217,1
27298437,1
3839088,1
27674496,1
31774769,2
43704624,1
1792661,1
23222308,1
8003092,1
9389238,1
46963119,1
41535368,1
13927331,1
9518851,1
3472622,1
50122671,1
26661331,1
18858127,1
41999749,1
40985168,1
17261,1
44240711,1
2071839,1
28210842,2
7439092,1
28211279,1
26948547,1
45127370,1
2422096,1
25999613,1
9493406,1
1012333,1
41654733,1
42543,1
51543758,1
8306432,1
43310476,1
52007152,1
35301432,1
1899511,1
4416701,1
4909937,1
13554857,1
11415906,1
5802319,1
805345,1
13877921,2
26210,1
2905195,1
52901469,1
4886893,1
18815102,1
20476059,1
29594650,1
34365375,1
16003788,2
32504285,1
46381923,1
17255936,1
40218928,1
18281911,1
43630542,1
42435086,1
22028460,1
30892147,1
48984625,1
2559963,1
5434040,1
16227644,1
6875861,1
28764927,1
25732440,1
12726562,1
1962829,1
38876677,1
4837361,1
44939158,1
20923072,1
1543699,1
50814261,1
25529049,1
29056718,1
52720000,1
2292054,1
16390295,1
37382911,1
26247226,1
21088939,1
1274774,1
44479207,1
11541506,1
1818764,1
47123787,1
37626128,1
18786387,1
35685418,1
11255754,1
18099038,1
1848501,1
50858311,1
5630701,1
18871308,1
5313020,1
49278398,1
16973522,1
34027280,1
45568616,1
34765655,2
11032061,1
51847073,2
46233018,1
25565498,1
39158098,1
51671956,1
23742926,1
4377555,1
21360551,1
13287652,2
15023360,2
34924837,1
17207405,1
25606668,1
7609736,1
22568909,1
16981886,1
43811770,1
24558713,2
49293616,1
52417227,1
23463162,1
25963631,1
49531260,1
10715821,1
24660117,1
11897147,1
43809589,1
30033088,1
17148525,1
1202171,1
48931461,1
30792777,1
1712895,1
22060375,1
47720802,1
37896143,1
16868277,1
44464986,1
10952541,1
27802564,1
44300523,1
20160170,1
46075953,1
31229304,1
1438588,1
24784301,1
52255999,1
7276844,1
1432941,1
10930564,1
34789659,1
5365966,1
53005744,1
11984894,1
22498087,1
27543394,1
15168594,1
43135870,1
33823114,1
14569676,1
51443200,1
10550568,2
23654335,1
38341721,1
39071388,1
10445359,1
11445067,1
13641456,1
24355965,1
11168375,1
37513050,1
2367852,1
11967914,1
43800435,1
14581175,1
15679373,1
23887180,1
16789449,1
18164816,1
14581141,1
2800904,1
43297055,1
27498471,1
2092254,2
12651217,1
16170632,2
23352979,1
40018296,1
33575331,1
15357914,1
10319230,1
7406685,1
1992367,1
39912480,1
11310007,1
35240605,1
48050570,1
4535618,1
30532188,1
26057668,1
14550981,1
44203886,1
36482310,1
23762009,1
4083781,1
13539760,1
46958178,1
42816101,1
36104973,1
12151298,1
32925088,1
43302621,2
41313053,1
46280190,1
42826629,1
14630560,1
26128829,1
28595437,1
11433112,1
46762298,2
17247481,1
46447625,1
39153959,1
6926545,1
9304762,1
28691007,1
16438538,1
45635382,1
15120247,1
51474367,1
33756153,1
24225274,1
12342506,1
40405197,1
21262048,1
45852412,1
46857899,1
37072703,1
46732558,1
33710327,1
26687187,1
24779476,1
29272923,1
47605479,2
45275368,2
52767501,1
5697889,1
42185823,1
24926886,1
37686024,1
28417958,1
44551655,1
27929657,1
7428905,1
42656539,1
31394785,1
34194139,1
48480747,1
4870063,1
11976895,1
17487516,1
51140038,1
27883919,1
27748959,1
14396831,1
45672258,1
52620764,1
8017950,1
6737151,1
7669702,1
25383372,1
44813567,1
49338540,1
23313117,1
18071661,1
39162701,1
10299881,1
27380443,1
16769877,1
52627507,1
24855102,1
25205832,1
38892925,1
10822873,1
12473506,1
42616411,1
4289820,1
38338996,1
19539404,1
37313647,1
14389535,1
23505261,1
31207568,1
16258065,2
11857289,1
13453746,1
47703403,1
19968561,1
36503676,1
34264527,1
27344874,1
34961890,1
47253020,1
34318557,1
46450314,1
20331595,1
9274776,1
8404776,1
36344841,1
49591290,1
6332883,1
32405647,1
31510612,1
12959169,1
29789339,1
50172479,1
45621013,1
22319827,2
18037897,1
31898347,1
39318799,1
51851737,1
14388294,1
32581910,1
10874131,1
11618609,1
19183121,1
49090380,1
50115264,1
10175367,1
35018266,1
7296793,1
15857030,1
38105089,1
17278028,1
23387710,1
31772413,1
27110724,1
10010059,1
39783939,1
12390799,1
22244038,1
23602191,1
6824345,1
37954155,1
41466645,1
35441316,1
39037531,1
25475293,1
44932611,1
27699964,1
9129044,1
50955660,1
30411813,1
29163747,1
23674309,1
23357984,1
44782080,1
49939228,1
15643401,1
34709172,1
15834965,1
42414676,1
29506565,1
45330735,2
14032428,1
27874126,1
15051757,1
32824707,1
23337721,1
16376397,1
27363297,1
44048761,1
24821232,1
19589565,1
14313589,1
13158743,1
19210049,1
22526742,1
13585354,1
50592601,1
12403718,1
11507015,1
20141237,1
22361806,1
16080148,1
42478014,1
36298654,1
24009719,1
30485999,1
37366624,1
18697348,1
18985517,1
43364111,1
45566162,1
40240381,1
41562519,1
43488177,1
41850258,1
10288540,1
10499687,2
21449655,1
14319950,1
17054858,1
28933762,1
12942925,1
18461123,1
50507160,1
42577236,1
40937469,1
34458588,1
20747809,1
35965238,1
50433385,1
43000130,1
49446984,1
27990171,1
46504817,1
12320942,1
44312894,1
39992361,1
41238364,1
39683958,1
40524225,1
48572666,1
12052952,1
14797238,1
49968859,1
13757481,1
42765429,1
34705686,1
22447712,1
15911895,1
24895695,1
53004163,1
45548998,1
25816066,1
28979868,1
13783798,1
46487547,1
16488553,1
45110782,1
39364544,1
45408303,1
23274609,1
15903140,1
53044414,1
43407193,1
27067968,1
46149590,1
15768012,1
14335825,1
46976944,1
52255561,1
41456259,1
28339804,1
46704844,1
36499197,1
16744173,1
13446600,1
31534538,1
49669794,1
12910035,1
30028512,1
51194043,1
51647404,1
23478540,1
15992636,1
19114226,1
52875907,1
35810808,1
14753305,1
24543183,1
52937558,1
52761832,1
28710093,1
48023044,1
17109362,1
29730784,1
16572095,1
36098652,1
10686041,1
20968488,1
19188414,1
16080996,1
51065135,1
22484620,1
130166,1
15330936,1
18126628,1
141719,1
19597388,1
12326412,1
41445829,1
18471654,2
44705218,1
30346800,1
16700490,1
21030078,1
45233070,1
49232844,2
33006673,1
42743531,1
557307,1
23086188,1
29426498,1
41666115,1
32848764,1
11071815,1
38347789,1
42700607,1
44613334,1
4935481,1
40913573,1
43572301,1
28764397,1
3371002,1
26282026,1
42988026,1
32971011,1
40637979,1
29754199,1
10025409,1
38315982,1
23765607,1
42189329,1
15804885,1
3844437,1
677118,1
29405823,1
14155986,1
666694,1
38326823,1
963002,1
41408151,1
7573763,2
53074127,1
39832026,1
10083519,1
16940913,1
50780357,1
48677287,1
19077109,1
1177118,1
17805602,2
15249990,1
50311824,1
25755905,1
16036780,1
51607679,2
51113767,1
27851525,1
14532158,1
50184201,2
32482832,1
51138753,1
1520301,1
47927907,1
39350838,1
23523383,1
18164293,2
11424869,1
34393782,1
2573706,1
11240297,1
22429776,1
47402045,1
956531,1
23341335,1
33569086,1
32216490,1
11816640,1
41252949,1
731708,1
2692922,1
16824404,1
19927495,1
14908450,1
52641035,1
9204074,1
40888386,1
1422330,1
2857207,1
17246826,1
31531107,1
2223923,1
47114140,1
11425921,1
5285106,1
1057465,1
10593894,3
20586035,1
1286533,1
2260372,1
22883902,1
14825933,2
980237,1
3165406,2
41395857,1
21341390,1
27765084,1
42857189,1
37920702,1
22334200,1
41614628,1
29090385,2
10547771,1
5048871,1
11965477,1
21542419,1
27568653,1
13021967,1
43041834,1
52223879,1
46147930,1
27392096,1
42417144,1
18794162,1
15523609,1
34530449,1
41282401,1
43545118,1
45473095,1
19220798,1
3181141,1
47013107,1
1795589,1
12509894,1
22177454,1
4327443,1
47781274,1
4894099,1
2981694,1
28363513,1
42105582,1
12529552,1
3301222,1
1444441,1
47958304,1
48886849,1
16838238,1
38132739,2
46796416,1
41830253,1
48646584,1
704929,1
47533874,1
10475431,1
36685114,2
44931620,1
37355633,1
24889628,1
52377598,1
1157728,1
10790380,1
15185749,1
52846496,1
17693037,1
2607165,1
6325947,1
31302650,1
46122467,1
11290197,1
9836084,1
2185981,1
12828147,2
50932318,1
759523,1
36988064,1
46579357,1
43987127,1
48607760,1
3524173,1
35099197,1
11471304,1
45892898,1
51597388,1
29036695,1
41267456,1
13387288,1
29916215,1
2101182,1
42256405,1
1671125,1
2673209,1
15662890,1
2113447,1
36220004,1
40415308,2
23024110,1
16784017,1
42825449,1
29814383,1
13774622,1
49724148,1
42903738,1
44003219,1
5750840,1
20042307,1
26634772,1
5629887,1
22012757,1
53068486,1
19369151,1
31392073,1
14076443,1
3573431,1
13578719,1
4071680,1
26076958,1
30879520,2
21467177,1
41918293,1
4697877,1
6709560,1
1822870,1
21256402,1
43225498,1
35849667,1
47418310,1
13011280,1
7328141,1
9541999,1
39062681,1
19282648,1
34266198,1
2322741,1
48185190,1
1989914,1
21665294,1
2382580,1
14995063,2
1521827,1
12643772,1
971543,1
1198418,1
7114055,1
14081896,1
51589164,1
14818971,1
23118148,1
11809092,1
8894657,1
43725917,1
51941941,2
5092412,1
16774107,1
13480217,1
9040513,1
45854594,4
24004241,1
28776390,1
43936253,1
6246954,1
7636151,1
7445125,1
8486948,1
10142649,1
12125689,1
13540257,1
46591177,1
6501761,1
3495432,1
41899003,1
38201213,1
17614076,1
17086961,1
15325341,1
39542094,1
36976949,1
14231648,1
16379533,1
10381836,1
42852909,1
43392277,1
37788491,1
11179244,1
44726094,1
33302888,1
14718557,1
41715812,1
10273342,1
35157329,1
2090844,1
48949554,1
27568080,1
43226547,1
31848290,1
17431550,1
10972031,1
43782487,1
43055994,1
2802597,1
4222971,1
51516650,1
45071988,1
11822098,2
37594935,1
14924783,1
49724294,1
25200238,1
22647998,1
20777995,2
20607185,1
21146840,1
43510605,1
30171150,1
14774328,1
11489538,1
15037308,1
26353992,1
18104209,1
27138683,1
6203915,1
44437593,1
46217393,1
46976943,1
16830730,1
5747114,1
4646399,1
24817460,1
45300955,1
25596018,1
25098139,1
43484989,1
22137447,1
18698307,1
50408398,1
50009202,1
6799674,1
10651976,1
50345344,1
40530807,1
22700394,2
10150191,1
52327395,1
37162347,1
25176765,1
24084643,2
19038656,1
49859209,1
11758409,1
37915602,1
12545934,1
9843752,1
14131976,1
29144224,1
17067567,1
49665465,1
22012704,1
32510336,1
10846562,1
3164597,1
42952241,1
10058393,1
51195255,1
50149175,1
48447044,1
32278338,1
14364534,1
40812602,1
39458752,1
2026167,1
26186483,1
22220948,1
10217446,1
10427607,1
32814945,1
15608125,1
3531451,1
16166646,1
14566225,1
52377600,1
31392815,1
3682912,1
17632077,1
15955894,1
22840581,1
37724184,2
49539010,1
29907462,1
48283060,1
51990411,1
49428248,1
28550740,1
10062797,1
11896401,1
1981221,1
8686861,1
24134408,1
22796388,1
13487705,1
7427180,1
49722485,1
21553527,1
3897297,1
43168743,1
23867477,1
43999792,1
46976117,1
16179374,1
26771833,2
40271498,1
34325442,1
47941223,1
52767694,1
50081361,2
43497512,1
32631805,1
15604987,1
13588926,3
43503000,1
5373150,1
10460704,1
3511040,1
11442024,1
37524862,1
15003077,1
42746234,2
37146927,1
14882263,1
10047453,1
34277741,1
18208568,1
11572870,1
8221945,1
27181350,1
52655030,1
10691526,2
31339619,1
8533189,1
32089161,1
52410160,1
35239904,1
47241157,1
44645828,1
18767969,1
34362441,1
44012265,1
16969270,1
21244880,1
42626384,1
11587088,1
21156334,1
10972637,1
40427648,1
50789970,1
17189836,1
18680280,1
14747151,1
7069860,1
45457771,1
49367602,1
13972085,1
14816412,1
50300199,1
42334319,1
43768282,1
17314984,1
35501084,1
38063928,1
28588467,1
49862997,1
2807280,1
42886053,1
47950499,1
42560579,1
31247411,1
40389523,1
36085759,1
36950230,1
19068551,1
23468405,1
17239197,1
52053974,1
13687704,1
14977238,1
52352045,1
31635663,1
48304244,2
10731730,1
51171410,1
11367096,1
23832651,1
42088629,1
52863253,1
21189820,1
23204537,1
48975024,1
40462117,1
46549014,1
46531539,1
23158864,1
37081578,1
8846347,1
35588792,1
51104451,1
13701582,1
11803436,1
33417967,1
28644467,1
50369030,1
46901515,1
34745615,1
26251366,1
5543884,1
43201197,1
33164506,1
46303129,1
36204697,1
25856032,1
36593771,1
37410277,1
41752203,2
15366399,1
48598368,1
46255936,1
43753074,1
8569127,1
21230884,1
46382469,1
14559217,1
10476983,1
22500847,1
16032436,1
43253258,1
15945133,1
46626177,1
45099730,1
32352950,1
23180815,1
13894128,1
15871900,1
5489012,1
20627152,1
13337285,1
15575997,1
40139693,1
22086589,1
41635618,1
50898895,1
44358247,1
41408558,1
34129005,1
27411162,1
50608403,1
14624841,1
48380663,1
46539383,1
51955493,1
47603797,1
44475630,1
29414530,1
21956954,1
20386840,2
41351355,1
38200129,1
52728093,1
14359849,1
36540947,1
23324377,1
51689215,1
26312272,1
36147372,1
42786564,1
46681998,1
8130166,1
28239077,1
7663744,1
25982696,1
31929031,1
29327950,1
41187263,1
42945707,1
9700118,1
53077441,1
12850295,1
8060725,1
30748551,1
9830102,1
47139921,1
28097924,1
42298,1
52940171,1
15342941,1
51353847,1
36402062,1
15785375,1
40944400,1
7302748,1
43621765,1
46926997,1
47897548,1
33537030,1
17257333,1
14080125,1
13901531,1
48363933,1
32184265,1
18795836,1
30787403,1
41862067,1
26102449,1
17210059,1
10108726,1
39748437,1
11978628,1
10804479,1
23660542,1
16227847,1
19587477,1
51547393,1
20024966,1
15947353,1
15976978,1
14512479,1
35703269,1
44501558,1
49150999,1
35764424,1
36417546,1
42117493,1
16519045,1
21142900,1
41425912,1
35804489,1
17587337,1
49709396,1
40303950,1
49460544,1
19600831,1
13248668,1
11643327,1
14059959,1
51310097,1
17663962,1
50547073,1
19578636,1
13849102,1
46566474,1
13143898,1
18046862,1
20151045,1
51445201,1
46366380,1
29408745,1
13951662,1
53004660,1
30988579,1
46015285,1
52540804,1
41240664,1
11410340,1
30646776,1
33829070,1
32631886,1
18070546,1
17657213,1
12746805,1
42915340,1
35287606,1
46420797,1
19215047,1
15399593,1
27118335,1
19291948,1
42215701,1
22455990,1
11197509,1
44554210,1
10686812,1
11864221,1
18152262,1
35618723,1
47953145,1
27913468,1
13806367,1
45363584,1
38773619,1
49978866,1
46377057,1
49290614,1
34667290,1
10724444,1
38746341,1
38439859,1
14198734,1
37287996,1
43222439,1
27875919,1
52737772,1
49254823,1
39477937,1
49712218,1
49219887,1
17614221,1
36513914,1
19055510,1
37013310,1
49925067,1
12514996,1
34189835,1
17091069,1
40379812,1
45813359,1
42444776,1
15869835,1
16144458,1
28453669,1
43325119,1
23745589,1
9894480,1
39420747,1
40706438,1
47786526,1
4785674,1
15447111,1
10589778,1
50192871,1
16168175,1
50553512,1
11591044,1
1068051,1
167020,1
5808404,1
44043636,1
10593217,1
16846927,1
6439267,1
34892447,1
10559754,1
6623973,1
49579953,1
10799242,1
130954,1
36254069,2
12727144,2
2277324,1
2841100,1
10367682,1
6194827,1
41398724,1
51192325,1
39921411,1
16593417,1
24475920,1
3955488,1
16812426,1
23161134,1
13262461,1
45329948,1
47473593,1
1296491,1
49655972,1
29608246,1
14663810,1
40258672,1
26536701,1
11607067,1
11136308,1
50414918,1
18108440,1
44477860,1
867638,1
624083,1
52838879,1
39773411,1
33880066,1
49716909,1
10791884,1
14297644,1
2189665,1
1372878,1
12308222,1
13114171,1
8698058,1
42401813,1
856598,1
51566341,1
30594000,1
44870663,1
20194180,1
42954106,2
36069259,1
36031092,1
4746802,1
45305943,1
10050616,1
44689645,1
42668201,1
30862329,1
2181133,1
48393446,1
23230195,1
38414426,2
17044914,2
19070068,1
46334090,1
45564673,1
41846964,1
35525468,1
34785584,1
1280951,1
1325508,1
3700683,1
17954743,1
2654158,1
874971,1
24591945,1
2511456,1
51376069,1
37752824,1
49905024,1
37007414,3
3629409,1
39126094,1
8192016,1
41800655,1
37310170,1
1573030,1
2004053,1
41584487,1
28914763,1
5669367,1
1798818,1
20463722,1
50799258,1
427090,1
6184271,2
3210283,1
51072892,1
16930058,1
44956065,1
6902655,1
49059153,2
16767561,1
692989,1
21227405,1
2347623,1
32943144,1
24998338,1
7872394,1
4265257,1
19619696,1
10419378,1
42755318,1
48881196,1
49109057,1
41446308,1
42982759,2
43736332,1
15227390,1
29410842,1
28322240,1
7056641,1
16036804,1
19798556,1
4081434,1
12261018,1
610416,1
8218054,1
11742461,1
36778325,1
12478459,1
35895552,1
46908178,1
31014794,1
3136576,1
36861152,1
1609870,1
28743665,2
14233036,1
48957161,1
1645511,1
14562602,1
56939,1
1287370,1
50114316,1
23827386,1
25911589,1
21935195,1
41455312,1
26318723,1
17563872,1
21539006,1
19775637,1
3142934,1
2755075,1
774957,1
13387599,1
25425373,1
3697267,1
46077629,1
44526791,1
22640665,1
30788436,1
51450829,1
45713364,1
1647662,1
24196917,1
52077454,1
17375416,1
52923888,1
35497667,1
763743,1
5220827,1
15600440,1
22869802,1
3491275,1
30659376,1
1630680,1
44356926,1
26331047,1
52811615,1
19649152,1
19471952,1
29206792,1
24245115,1
52411820,1
18292451,1
31044001,1
17576074,1
49086388,2
23257145,1
2208176,1
1681633,1
869248,1
2324974,1
15837951,1
9511063,1
955826,1
22103320,1
9749305,1
25115949,1
7466030,1
5581823,1
14309520,1
44161425,1
2337742,2
14331103,1
2532235,2
13126259,2
48022549,1
19941995,1
20378541,1
5557510,2
2960656,1
12358243,1
34868869,1
52689740,1
1723931,1
12214996,1
41600671,1
13860244,1
21854669,1
9752706,1
1877827,1
12586284,1
38967927,1
17913651,1
930183,1
32896934,1
46682892,1
4504782,1
2182213,1
958164,1
44531448,1
1898726,1
11516657,1
39712523,1
8121971,1
970695,1
13124344,1
33827083,1
11019815,1
28431553,2
28431786,1
30589447,1
12917162,1
15212318,1
52541697,1
15985166,1
37415006,1
41407314,1
34222049,2
22674588,1
10113437,1
7277326,1
42484797,1
25251019,1
28284194,2
42793279,1
21824351,1
37153021,1
43344877,1
38085955,1
2497047,1
39746029,1
13566425,1
22293867,1
23165939,1
18364526,1
29663861,1
30036220,1
1583733,1
46077668,1
8177872,1
22408926,1
5753458,1
47106778,1
43111926,1
2339549,1
15406136,1
50891645,1
47836708,1
27072000,1
20307245,1
22560079,1
49079303,1
32576703,1
11312738,1
43691247,1
25078759,1
23522242,1
37349763,1
51331008,1
2786437,1
45479962,1
12351913,1
39082409,1
15374975,1
20941615,1
9347417,1
47487512,1
30068429,1
9320028,1
46062280,1
3554667,1
6194909,1
34836145,1
8682442,1
51107171,1
17769948,1
36987329,1
15821404,1
34328231,1
41925609,1
718261,1
1600359,1
1487653,1
25305525,1
31162968,2
2055166,1
10725929,1
22216284,1
7736971,1
47869110,1
34438869,1
39759658,1
9843224,1
46027152,1
18649853,1
3189876,1
15528777,1
41818472,1
45376268,1
9944569,1
42656258,1
43232731,1
52982313,1
7378496,1
32547349,2
10440173,1
12447567,1
23755144,1
44831092,1
51761453,1
44399563,1
47925280,1
53053390,1
7641462,1
37809071,1
15465073,1
20680117,1
16506442,1
2116746,1
49595324,1
43297458,1
3149344,1
11787763,1
3161803,1
15381877,1
50864215,1
40439774,1
23358563,1
13392929,1
27897701,1
5003631,1
11692673,1
2724924,1
44570887,1
41921479,1
12438941,1
4577448,1
33644448,1
46657098,1
42545663,1
6699663,1
3619516,1
50317632,1
49249641,1
47747219,1
37906968,1
32825032,1
25796067,1
42610629,1
43043783,1
7130129,1
18618079,1
51218848,1
12278818,1
42940281,1
11068375,1
48500842,1
23857652,1
13314735,1
25892096,1
2481360,1
43545437,1
3926250,1
14644750,1
10384883,1
22244755,1
20561960,1
11902336,1
50452267,1
28530553,1
38575721,1
16245135,2
28417974,1
44523337,1
36636041,1
2931139,1
37287481,1
27410278,1
41587685,1
49900287,1
21407384,1
14955178,1
41054245,1
44481602,1
28297613,1
51036250,1
14819150,1
15051814,1
46106803,1
11332076,1
15695325,1
48226001,1
49213301,1
38892705,1
36393666,1
19396128,1
22090823,1
42223838,1
38262622,1
18283756,1
11889177,1
101637,1
13400849,1
13491765,1
16733360,1
42228605,1
40655267,3
48040725,1
11571941,1
14869759,1
39027632,1
10637756,1
31583832,1
13921177,1
17213401,1
15578047,1
23404775,1
2219939,1
43979045,1
8232666,1
2316646,1
13501632,1
40252588,1
28232215,1
39332811,1
17928583,1
12860829,1
2425069,1
37847769,1
4567924,1
35736138,1
36956419,1
8812945,1
26372222,1
18134762,1
19049510,1
16224503,1
38903294,1
10771081,1
38294547,1
41533452,1
15963921,1
44396376,1
13996236,1
12393009,1
23100915,1
23836745,1
45898761,1
53045971,1
13317968,1
48233419,1
50274211,1
45437080,1
30646694,1
23625833,1
16138036,1
42963030,1
11967136,1
10782297,1
18180026,1
39810080,1
16109427,1
33092486,1
24249587,1
44140846,1
23110610,1
38557280,1
49620582,1
47890075,1
17858308,1
15307171,1
10373284,1
41351664,1
23007250,1
22523776,1
14659779,1
10918406,1
43374287,1
45792380,1
27856223,1
50562385,1
16006193,1
13092145,1
34343873,1
36741723,1
33547886,1
11486518,1
6354329,1
50520213,1
33022645,1
16059723,1
51480311,1
10143155,1
39712683,1
14195331,1
21871274,1
48873160,1
31066555,1
44390727,1
24006097,1
14698651,1
42333059,1
30069466,1
53036913,1
25409860,1
27276876,1
51570918,1
28694464,1
43702434,1
50007249,1
41355339,1
52439100,1
48089149,1
8121307,1
26988199,1
41443508,1
15791393,1
46892760,1
15114874,1
41329756,1
13946967,1
42281533,1
48492754,1
22538542,1
44435118,1
29612052,1
35595791,1
11645089,1
43851709,1
49189450,1
